STATION,EVENT,PRESSURE,SAMPLE_ID,Temp_CTD_P,Temp_CTD_S,Cond_CTD_P,Cond_CTD_S,Sal_CTD_P,Sal_CTD_S,Sal_Rep1,Sal_Rep2
YL_10,55,2.314,503283,5.8267,5.924,2.908141,2.909318,29.2422,29.1711,
PL_01,57,130.769,503285,7.3352,7.3356,3.380424,3.382059,32.9877,33.0051,32.951961517333984
PL_01,57,100.160,503286,6.1736,6.1758,3.214896,3.21675,32.29,32.3085,
PL_01,57,80.077,503287,5.5612,5.5608,3.136284,3.137841,32.0006,32.0186,
PL_01,57,60.383,503288,5.0339,5.0309,3.067794,3.069044,31.7335,31.7507,
PL_01,57,49.558,503289,4.9172,4.9186,3.051321,3.05314,31.6612,31.6807,
PL_01,57,39.787,503290,4.9108,4.911,3.04952,3.051235,31.6514,31.6709,
PL_01,57,30.130,503291,4.9061,4.9042,3.028672,3.030404,31.4215,31.4431,
PL_01,57,19.693,503292,5.1712,5.1715,3.038064,3.039742,31.2844,31.3033,
PL_01,57,10.079,503293,5.209,5.2114,3.034239,3.03521,31.2102,31.219,31.253507614135742
PL_01,57,2.085,503294,5.2151,5.2151,3.030825,3.032456,31.1696,31.1881,
PL_02,59,159.771,503296,7.3682,7.368,3.402968,3.404545,33.1866,33.2039,33.19051742553711
PL_02,59,100.787,503297,5.6001,5.6023,3.150684,3.152596,32.1161,32.1355,
PL_02,59,80.953,503298,4.9568,4.9579,3.069133,3.07094,31.8123,31.8319,
PL_02,59,60.897,503299,4.9438,4.9441,3.058517,3.060177,31.7128,31.7316,
PL_02,59,50.556,503300,5.0971,5.0967,3.069771,3.071366,31.7008,31.7194,
PL_02,59,40.683,503301,5.1361,5.1363,3.072698,3.074348,31.7021,31.7206,
PL_02,59,29.862,503302,5.2089,5.2087,3.07829,3.079913,31.702,31.7206,
PL_02,59,20.348,503303,5.2104,5.21,3.077428,3.079044,31.6954,31.7141,
PL_02,59,10.914,503304,5.4788,5.481,3.089952,3.091762,31.5886,31.607,31.611236572265625
PL_02,59,2.946,503305,5.5382,5.5448,3.094382,3.096496,31.5866,31.6042,
PL_03,61,168.732,503307,7.3135,7.3133,3.402255,3.403858,33.2271,33.2447,33.22450256347656
PL_03,61,150.550,503308,7.3285,7.3279,3.397153,3.398648,33.1661,33.1828,
PL_03,61,100.671,503309,6.0958,6.0914,3.219456,3.220696,32.4146,32.4327,
PL_03,61,80.733,503310,5.1424,5.1399,3.108369,3.109731,32.0835,32.1015,
PL_03,61,59.572,503311,4.794,4.794,3.05482,3.056471,31.8141,31.8331,
PL_03,61,49.525,503312,4.8104,4.8107,3.046035,3.047706,31.7023,31.7212,
PL_03,61,41.083,503313,4.8735,4.874,3.049266,3.050937,31.6833,31.7021,
PL_03,61,30.799,503314,4.9465,4.947,3.052363,3.054046,31.6545,31.6732,
PL_03,61,20.467,503315,5.0496,5.0498,3.058596,3.060253,31.633,31.6517,
PL_03,61,10.156,503316,5.7484,5.7593,3.115877,3.118381,31.6278,31.6456,31.642919540405273
PL_03,61,3.419,503317,5.8447,5.8449,3.123697,3.125328,31.6285,31.6465,
PL_04,63,198.086,503319,7.7838,7.7835,3.527301,3.528837,34.1083,34.1251,34.10573959350586
PL_04,63,150.453,503320,7.812,7.8115,3.498096,3.499517,33.7897,33.8055,
PL_04,63,100.594,503321,5.7645,5.7656,3.209922,3.211651,32.6261,32.6445,
PL_04,63,80.129,503322,4.5655,4.5656,3.048897,3.050552,31.9553,31.9744,
PL_04,63,60.690,503323,4.6847,4.6843,3.046,3.047641,31.8167,31.836,
PL_04,63,50.651,503324,4.7554,4.7568,3.050219,3.05197,31.8025,31.8214,
PL_04,63,39.508,503325,4.8367,4.8363,3.055869,3.057492,31.7952,31.8143,
PL_04,63,30.063,503326,4.9662,4.9661,3.064805,3.066446,31.7787,31.7976,
PL_04,63,20.155,503327,5.0704,5.0715,3.07216,3.073876,31.7684,31.787,
PL_04,63,10.529,503328,5.925,5.928,3.137329,3.139194,31.7023,31.7204,31.718992233276367
PL_04,63,3.300,503329,5.9113,5.9158,3.135935,3.137698,31.703,31.7186,
PL_05,65,173.733,503331,7.6694,7.6691,3.542331,3.543948,34.3943,34.4121,34.400115966796875
PL_05,65,100.456,503332,7.4473,7.4467,3.434618,3.436146,33.4816,33.4986,
PL_05,65,80.257,503333,5.6459,5.6467,3.183016,3.184739,32.4471,32.4658,
PL_05,65,60.620,503334,4.6833,4.6833,3.061539,3.063162,31.9976,32.0164,
PL_05,65,49.741,503335,4.5781,4.5782,3.039751,3.041419,31.8523,31.8716,
PL_05,65,40.003,503336,5.0343,5.0375,3.069485,3.071313,31.7625,31.7804,
PL_05,65,29.969,503337,5.2129,5.2123,3.083619,3.085199,31.7588,31.7774,
